source,sample_id,timestamp,flight_phase,P_chamber,m_ox,m_fuel,total_mass_flow_kg_s,OF_ratio
synthetic_telemetry,SYN_000537,53.7,LIFTOFF,6.1874,239.685,95.874,335.55899999999997,2.5
synthetic_telemetry,SYN_000538,53.800000000000004,LIFTOFF,6.1876,239.69,95.876,335.56600000000003,2.5
synthetic_telemetry,SYN_000539,53.900000000000006,LIFTOFF,6.1878,239.695,95.878,335.573,2.5
synthetic_telemetry,SYN_000540,54.0,LIFTOFF,6.188,239.7,95.88,335.58,2.5
synthetic_telemetry,SYN_000541,54.1,LIFTOFF,6.1882,239.705,95.882,335.587,2.5
synthetic_telemetry,SYN_000542,54.2,LIFTOFF,6.1884,239.71,95.884,335.594,2.5
synthetic_telemetry,SYN_000543,54.300000000000004,LIFTOFF,6.1886,239.715,95.886,335.601,2.5
synthetic_telemetry,SYN_000544,54.400000000000006,LIFTOFF,6.1888,239.72,95.888,335.608,2.5
synthetic_telemetry,SYN_000545,54.5,LIFTOFF,6.189,239.725,95.89,335.615,2.5
synthetic_telemetry,SYN_000546,54.6,LIFTOFF,6.1892,239.73,95.892,335.62199999999996,2.5
synthetic_telemetry,SYN_000547,54.7,LIFTOFF,6.1894,239.735,95.894,335.629,2.5
synthetic_telemetry,SYN_000548,54.800000000000004,LIFTOFF,6.1895999999999995,239.74,95.896,335.636,2.5
synthetic_telemetry,SYN_000549,54.900000000000006,LIFTOFF,6.1898,239.745,95.898,335.64300000000003,2.5
synthetic_telemetry,SYN_000550,55.0,LIFTOFF,6.1899999999999995,239.75,95.9,335.65,2.5
synthetic_telemetry,SYN_000551,55.1,LIFTOFF,6.1902,239.755,95.902,335.657,2.5
synthetic_telemetry,SYN_000552,55.2,LIFTOFF,6.1904,239.76,95.904,335.664,2.5
synthetic_telemetry,SYN_000553,55.300000000000004,LIFTOFF,6.1906,239.765,95.90599999999999,335.671,2.5
synthetic_telemetry,SYN_000554,55.400000000000006,LIFTOFF,6.1908,239.77,95.908,335.678,2.5
synthetic_telemetry,SYN_000555,55.5,LIFTOFF,6.191,239.775,95.91,335.685,2.5
synthetic_telemetry,SYN_000556,55.6,LIFTOFF,6.1912,239.78,95.91199999999999,335.692,2.5000000000000004
synthetic_telemetry,SYN_000557,55.7,LIFTOFF,6.1914,239.785,95.914,335.699,2.5
synthetic_telemetry,SYN_000558,55.800000000000004,LIFTOFF,6.1916,239.79,95.916,335.706,2.5
synthetic_telemetry,SYN_000559,55.900000000000006,LIFTOFF,6.1918,239.795,95.91799999999999,335.71299999999997,2.5
synthetic_telemetry,SYN_000560,56.0,LIFTOFF,6.192,239.8,95.92,335.72,2.5
synthetic_telemetry,SYN_000561,56.1,LIFTOFF,6.1922,239.805,95.922,335.727,2.5
synthetic_telemetry,SYN_000562,56.2,LIFTOFF,6.1924,239.81,95.92399999999999,335.734,2.5000000000000004
synthetic_telemetry,SYN_000563,56.300000000000004,LIFTOFF,6.1926,239.815,95.926,335.741,2.5
synthetic_telemetry,SYN_000564,56.400000000000006,LIFTOFF,6.1928,239.82,95.928,335.748,2.5
synthetic_telemetry,SYN_000565,56.5,LIFTOFF,6.193,239.825,95.92999999999999,335.755,2.5
synthetic_telemetry,SYN_000566,56.6,LIFTOFF,6.1932,239.83,95.932,335.762,2.5
synthetic_telemetry,SYN_000567,56.7,LIFTOFF,6.1934000000000005,239.835,95.934,335.769,2.5
synthetic_telemetry,SYN_000568,56.800000000000004,LIFTOFF,6.1936,239.84,95.93599999999999,335.776,2.5000000000000004
synthetic_telemetry,SYN_000569,56.900000000000006,LIFTOFF,6.1938,239.845,95.938,335.783,2.5
synthetic_telemetry,SYN_000570,57.0,LIFTOFF,6.194,239.85,95.94,335.78999999999996,2.5
synthetic_telemetry,SYN_000571,57.1,LIFTOFF,6.1942,239.855,95.942,335.79699999999997,2.5
synthetic_telemetry,SYN_000572,57.2,LIFTOFF,6.1944,239.86,95.944,335.80400000000003,2.5
synthetic_telemetry,SYN_000573,57.300000000000004,LIFTOFF,6.1946,239.865,95.946,335.81100000000004,2.5
synthetic_telemetry,SYN_000574,57.400000000000006,LIFTOFF,6.1948,239.87,95.948,335.818,2.5000000000000004
synthetic_telemetry,SYN_000575,57.5,LIFTOFF,6.195,239.875,95.95,335.825,2.5
synthetic_telemetry,SYN_000576,57.6,LIFTOFF,6.1952,239.88,95.952,335.832,2.5
synthetic_telemetry,SYN_000577,57.7,LIFTOFF,6.1954,239.885,95.954,335.839,2.5
synthetic_telemetry,SYN_000578,57.800000000000004,LIFTOFF,6.1956,239.89,95.956,335.846,2.4999999999999996
synthetic_telemetry,SYN_000579,57.900000000000006,LIFTOFF,6.1958,239.895,95.958,335.853,2.5
synthetic_telemetry,SYN_000580,58.0,LIFTOFF,6.196,239.9,95.96,335.86,2.5000000000000004
synthetic_telemetry,SYN_000581,58.1,LIFTOFF,6.1962,239.905,95.962,335.867,2.5
synthetic_telemetry,SYN_000582,58.2,LIFTOFF,6.1964,239.91,95.964,335.874,2.5
synthetic_telemetry,SYN_000583,58.300000000000004,LIFTOFF,6.1966,239.915,95.966,335.881,2.5
synthetic_telemetry,SYN_000584,58.400000000000006,LIFTOFF,6.1968000000000005,239.92,95.968,335.888,2.4999999999999996
synthetic_telemetry,SYN_000585,58.5,LIFTOFF,6.197,239.925,95.97,335.895,2.5
synthetic_telemetry,SYN_000586,58.6,LIFTOFF,6.1972000000000005,239.93,95.972,335.902,2.5000000000000004
synthetic_telemetry,SYN_000587,58.7,LIFTOFF,6.1974,239.935,95.974,335.909,2.5
synthetic_telemetry,SYN_000588,58.800000000000004,LIFTOFF,6.1976,239.94,95.976,335.916,2.5
synthetic_telemetry,SYN_000589,58.900000000000006,LIFTOFF,6.1978,239.945,95.978,335.923,2.5
synthetic_telemetry,SYN_000590,59.0,LIFTOFF,6.198,239.95,95.98,335.93,2.4999999999999996
synthetic_telemetry,SYN_000591,59.1,LIFTOFF,6.1982,239.955,95.982,335.937,2.5
synthetic_telemetry,SYN_000592,59.2,LIFTOFF,6.1984,239.96,95.984,335.944,2.5000000000000004
synthetic_telemetry,SYN_000593,59.300000000000004,LIFTOFF,6.1986,239.965,95.986,335.951,2.5
synthetic_telemetry,SYN_000594,59.400000000000006,LIFTOFF,6.1988,239.97,95.988,335.95799999999997,2.5
synthetic_telemetry,SYN_000595,59.5,LIFTOFF,6.199,239.975,95.99,335.965,2.5
synthetic_telemetry,SYN_000596,59.6,LIFTOFF,6.1992,239.98,95.992,335.972,2.4999999999999996
synthetic_telemetry,SYN_000597,59.7,LIFTOFF,6.1994,239.985,95.994,335.97900000000004,2.5
synthetic_telemetry,SYN_000598,59.800000000000004,LIFTOFF,6.1996,239.99,95.996,335.986,2.5000000000000004
synthetic_telemetry,SYN_000599,59.900000000000006,LIFTOFF,6.1998,239.995,95.998,335.993,2.5
synthetic_telemetry,SYN_000600,60.0,LIFTOFF,6.2,240.0,96.0,336.0,2.5
synthetic_telemetry,SYN_000601,60.1,MAX_Q,6.1999,239.999,96.0,335.999,2.4999895833333334
synthetic_telemetry,SYN_000602,60.2,MAX_Q,6.1998,239.998,96.0,335.998,2.4999791666666664
synthetic_telemetry,SYN_000603,60.300000000000004,MAX_Q,6.1997,239.997,96.0,335.997,2.4999687500000003
synthetic_telemetry,SYN_000604,60.400000000000006,MAX_Q,6.1996,239.996,96.0,335.996,2.4999583333333333
synthetic_telemetry,SYN_000605,60.5,MAX_Q,6.1995000000000005,239.995,96.0,335.995,2.4999479166666667
synthetic_telemetry,SYN_000606,60.6,MAX_Q,6.1994,239.994,96.0,335.994,2.4999375
synthetic_telemetry,SYN_000607,60.7,MAX_Q,6.1993,239.993,96.0,335.993,2.499927083333333
synthetic_telemetry,SYN_000608,60.800000000000004,MAX_Q,6.1992,239.992,96.0,335.99199999999996,2.4999166666666666
synthetic_telemetry,SYN_000609,60.900000000000006,MAX_Q,6.1991000000000005,239.991,96.0,335.991,2.49990625
synthetic_telemetry,SYN_000610,61.0,MAX_Q,6.199,239.99,96.0,335.99,2.4998958333333334
synthetic_telemetry,SYN_000611,61.1,MAX_Q,6.1989,239.989,96.0,335.98900000000003,2.499885416666667
synthetic_telemetry,SYN_000612,61.2,MAX_Q,6.1988,239.988,96.0,335.988,2.499875
synthetic_telemetry,SYN_000613,61.300000000000004,MAX_Q,6.1987000000000005,239.987,96.0,335.98699999999997,2.4998645833333333
synthetic_telemetry,SYN_000614,61.400000000000006,MAX_Q,6.1986,239.986,96.0,335.986,2.4998541666666667
synthetic_telemetry,SYN_000615,61.5,MAX_Q,6.1985,239.985,96.0,335.985,2.49984375
synthetic_telemetry,SYN_000616,61.6,MAX_Q,6.1984,239.984,96.0,335.98400000000004,2.4998333333333336
synthetic_telemetry,SYN_000617,61.7,MAX_Q,6.198300000000001,239.983,96.0,335.983,2.4998229166666666
synthetic_telemetry,SYN_000618,61.800000000000004,MAX_Q,6.1982,239.982,96.0,335.98199999999997,2.4998125
synthetic_telemetry,SYN_000619,61.900000000000006,MAX_Q,6.1981,239.981,96.0,335.981,2.4998020833333334
synthetic_telemetry,SYN_000620,62.0,MAX_Q,6.198,239.98,96.0,335.98,2.4997916666666664
synthetic_telemetry,SYN_000621,62.1,MAX_Q,6.197900000000001,239.979,96.0,335.97900000000004,2.4997812500000003
synthetic_telemetry,SYN_000622,62.2,MAX_Q,6.1978,239.978,96.0,335.978,2.4997708333333333
synthetic_telemetry,SYN_000623,62.300000000000004,MAX_Q,6.1977,239.977,96.0,335.977,2.4997604166666667
synthetic_telemetry,SYN_000624,62.400000000000006,MAX_Q,6.1976,239.976,96.0,335.976,2.49975
synthetic_telemetry,SYN_000625,62.5,MAX_Q,6.1975,239.975,96.0,335.975,2.499739583333333
synthetic_telemetry,SYN_000626,62.6,MAX_Q,6.1974,239.974,96.0,335.974,2.4997291666666666
synthetic_telemetry,SYN_000627,62.7,MAX_Q,6.1973,239.973,96.0,335.973,2.49971875
synthetic_telemetry,SYN_000628,62.800000000000004,MAX_Q,6.1972000000000005,239.972,96.0,335.972,2.4997083333333334
synthetic_telemetry,SYN_000629,62.900000000000006,MAX_Q,6.1971,239.971,96.0,335.971,2.499697916666667
synthetic_telemetry,SYN_000630,63.0,MAX_Q,6.197,239.97,96.0,335.97,2.4996875
synthetic_telemetry,SYN_000631,63.1,MAX_Q,6.1969,239.969,96.0,335.969,2.4996770833333333
synthetic_telemetry,SYN_000632,63.2,MAX_Q,6.1968000000000005,239.968,96.0,335.96799999999996,2.4996666666666667
synthetic_telemetry,SYN_000633,63.300000000000004,MAX_Q,6.1967,239.967,96.0,335.967,2.49965625
synthetic_telemetry,SYN_000634,63.400000000000006,MAX_Q,6.1966,239.966,96.0,335.966,2.4996458333333336
synthetic_telemetry,SYN_000635,63.5,MAX_Q,6.1965,239.965,96.0,335.96500000000003,2.4996354166666666
synthetic_telemetry,SYN_000636,63.6,MAX_Q,6.196400000000001,239.964,96.0,335.964,2.499625
synthetic_telemetry,SYN_000637,63.7,MAX_Q,6.1963,239.963,96.0,335.96299999999997,2.4996145833333334
synthetic_telemetry,SYN_000638,63.800000000000004,MAX_Q,6.1962,239.962,96.0,335.962,2.4996041666666664
synthetic_telemetry,SYN_000639,63.900000000000006,MAX_Q,6.1961,239.961,96.0,335.961,2.4995937500000003
synthetic_telemetry,SYN_000640,64.0,MAX_Q,6.196000000000001,239.96,96.0,335.96000000000004,2.4995833333333333
synthetic_telemetry,SYN_000641,64.10000000000001,MAX_Q,6.1959,239.959,96.0,335.959,2.4995729166666667
synthetic_telemetry,SYN_000642,64.2,MAX_Q,6.1958,239.958,96.0,335.95799999999997,2.4995625
synthetic_telemetry,SYN_000643,64.3,MAX_Q,6.1957,239.957,96.0,335.957,2.499552083333333
synthetic_telemetry,SYN_000644,64.4,MAX_Q,6.195600000000001,239.956,96.0,335.956,2.4995416666666666
synthetic_telemetry,SYN_000645,64.5,MAX_Q,6.1955,239.955,96.0,335.95500000000004,2.49953125
synthetic_telemetry,SYN_000646,64.60000000000001,MAX_Q,6.1954,239.954,96.0,335.954,2.4995208333333334
synthetic_telemetry,SYN_000647,64.7,MAX_Q,6.1953000000000005,239.953,96.0,335.953,2.499510416666667
synthetic_telemetry,SYN_000648,64.8,MAX_Q,6.195200000000001,239.952,96.0,335.952,2.4995
synthetic_telemetry,SYN_000649,64.9,MAX_Q,6.1951,239.951,96.0,335.951,2.4994895833333333
synthetic_telemetry,SYN_000650,65.0,MAX_Q,6.195,239.95,96.0,335.95,2.4994791666666667
synthetic_telemetry,SYN_000651,65.10000000000001,MAX_Q,6.1949000000000005,239.949,96.0,335.949,2.49946875
synthetic_telemetry,SYN_000652,65.2,MAX_Q,6.1948,239.948,96.0,335.948,2.4994583333333336
synthetic_telemetry,SYN_000653,65.3,MAX_Q,6.1947,239.947,96.0,335.947,2.4994479166666665
synthetic_telemetry,SYN_000654,65.4,MAX_Q,6.1946,239.946,96.0,335.946,2.4994375
synthetic_telemetry,SYN_000655,65.5,MAX_Q,6.194500000000001,239.945,96.0,335.945,2.4994270833333334
synthetic_telemetry,SYN_000656,65.60000000000001,MAX_Q,6.1944,239.94400000000002,96.0,335.944,2.499416666666667
synthetic_telemetry,SYN_000657,65.7,MAX_Q,6.1943,239.943,96.0,335.943,2.4994062500000003
synthetic_telemetry,SYN_000658,65.8,MAX_Q,6.1942,239.942,96.0,335.942,2.4993958333333333
synthetic_telemetry,SYN_000659,65.9,MAX_Q,6.194100000000001,239.941,96.0,335.94100000000003,2.4993854166666667
synthetic_telemetry,SYN_000660,66.0,MAX_Q,6.194,239.94,96.0,335.94,2.499375
synthetic_telemetry,SYN_000661,66.10000000000001,MAX_Q,6.1939,239.939,96.0,335.93899999999996,2.499364583333333
synthetic_telemetry,SYN_000662,66.2,MAX_Q,6.1938,239.93800000000002,96.0,335.938,2.499354166666667
synthetic_telemetry,SYN_000663,66.3,MAX_Q,6.193700000000001,239.937,96.0,335.937,2.49934375
synthetic_telemetry,SYN_000664,66.4,MAX_Q,6.1936,239.936,96.0,335.93600000000004,2.4993333333333334
synthetic_telemetry,SYN_000665,66.5,MAX_Q,6.1935,239.935,96.0,335.935,2.499322916666667
synthetic_telemetry,SYN_000666,66.60000000000001,MAX_Q,6.1934000000000005,239.934,96.0,335.93399999999997,2.4993125
synthetic_telemetry,SYN_000667,66.7,MAX_Q,6.193300000000001,239.933,96.0,335.933,2.4993020833333333
synthetic_telemetry,SYN_000668,66.8,MAX_Q,6.1932,239.93200000000002,96.0,335.932,2.4992916666666667
synthetic_telemetry,SYN_000669,66.9,MAX_Q,6.1931,239.931,96.0,335.93100000000004,2.49928125
synthetic_telemetry,SYN_000670,67.0,MAX_Q,6.1930000000000005,239.93,96.0,335.93,2.4992708333333336
synthetic_telemetry,SYN_000671,67.10000000000001,MAX_Q,6.192900000000001,239.929,96.0,335.929,2.4992604166666665
synthetic_telemetry,SYN_000672,67.2,MAX_Q,6.1928,239.928,96.0,335.928,2.49925
synthetic_telemetry,SYN_000673,67.3,MAX_Q,6.1927,239.927,96.0,335.927,2.4992395833333334
synthetic_telemetry,SYN_000674,67.4,MAX_Q,6.1926000000000005,239.92600000000002,96.0,335.92600000000004,2.499229166666667
synthetic_telemetry,SYN_000675,67.5,MAX_Q,6.1925,239.925,96.0,335.925,2.4992187500000003
synthetic_telemetry,SYN_000676,67.60000000000001,MAX_Q,6.1924,239.924,96.0,335.924,2.4992083333333333
synthetic_telemetry,SYN_000677,67.7,MAX_Q,6.1923,239.923,96.0,335.923,2.4991979166666667
synthetic_telemetry,SYN_000678,67.8,MAX_Q,6.192200000000001,239.922,96.0,335.922,2.4991875
synthetic_telemetry,SYN_000679,67.9,MAX_Q,6.1921,239.921,96.0,335.921,2.499177083333333
synthetic_telemetry,SYN_000680,68.0,MAX_Q,6.192,239.92000000000002,96.0,335.92,2.499166666666667
synthetic_telemetry,SYN_000681,68.10000000000001,MAX_Q,6.1919,239.919,96.0,335.919,2.49915625
synthetic_telemetry,SYN_000682,68.2,MAX_Q,6.191800000000001,239.918,96.0,335.918,2.4991458333333334
synthetic_telemetry,SYN_000683,68.3,MAX_Q,6.1917,239.917,96.0,335.91700000000003,2.499135416666667
synthetic_telemetry,SYN_000684,68.4,MAX_Q,6.1916,239.916,96.0,335.916,2.499125
synthetic_telemetry,SYN_000685,68.5,MAX_Q,6.1915000000000004,239.915,96.0,335.91499999999996,2.4991145833333333
synthetic_telemetry,SYN_000686,68.60000000000001,MAX_Q,6.191400000000001,239.91400000000002,96.0,335.914,2.4991041666666667
synthetic_telemetry,SYN_000687,68.7,MAX_Q,6.1913,239.913,96.0,335.913,2.49909375
synthetic_telemetry,SYN_000688,68.8,MAX_Q,6.1912,239.912,96.0,335.91200000000003,2.4990833333333335
synthetic_telemetry,SYN_000689,68.9,MAX_Q,6.1911000000000005,239.911,96.0,335.911,2.4990729166666665
synthetic_telemetry,SYN_000690,69.0,MAX_Q,6.191000000000001,239.91,96.0,335.90999999999997,2.4990625
synthetic_telemetry,SYN_000691,69.10000000000001,MAX_Q,6.1909,239.909,96.0,335.909,2.4990520833333334
synthetic_telemetry,SYN_000692,69.2,MAX_Q,6.1908,239.90800000000002,96.0,335.908,2.499041666666667
synthetic_telemetry,SYN_000693,69.3,MAX_Q,6.1907000000000005,239.907,96.0,335.90700000000004,2.4990312500000003
synthetic_telemetry,SYN_000694,69.4,MAX_Q,6.190600000000001,239.906,96.0,335.906,2.4990208333333332
synthetic_telemetry,SYN_000695,69.5,MAX_Q,6.1905,239.905,96.0,335.905,2.4990104166666667
synthetic_telemetry,SYN_000696,69.60000000000001,MAX_Q,6.1904,239.904,96.0,335.904,2.499
synthetic_telemetry,SYN_000697,69.7,MAX_Q,6.190300000000001,239.903,96.0,335.903,2.498989583333333
synthetic_telemetry,SYN_000698,69.8,MAX_Q,6.190200000000001,239.90200000000002,96.0,335.90200000000004,2.498979166666667
synthetic_telemetry,SYN_000699,69.9,MAX_Q,6.1901,239.901,96.0,335.901,2.49896875
synthetic_telemetry,SYN_000700,70.0,MAX_Q,6.19,239.9,96.0,335.9,2.4989583333333334
synthetic_telemetry,SYN_000701,70.10000000000001,MAX_Q,6.190200000000001,239.90200000000002,96.001,335.903,2.4989531359048343
synthetic_telemetry,SYN_000702,70.2,MAX_Q,6.1904,239.904,96.002,335.906,2.498947938584613
synthetic_telemetry,SYN_000703,70.3,MAX_Q,6.190600000000001,239.906,96.003,335.909,2.4989427413726655
synthetic_telemetry,SYN_000704,70.4,MAX_Q,6.1908,239.90800000000002,96.004,335.91200000000003,2.4989375442689887
synthetic_telemetry,SYN_000705,70.5,MAX_Q,6.191000000000001,239.91,96.005,335.91499999999996,2.4989323472735796
synthetic_telemetry,SYN_000706,70.60000000000001,MAX_Q,6.1912,239.912,96.006,335.918,2.498927150386434
synthetic_telemetry,SYN_000707,70.7,MAX_Q,6.191400000000001,239.91400000000002,96.007,335.92100000000005,2.4989219536075495
synthetic_telemetry,SYN_000708,70.8,MAX_Q,6.1916,239.916,96.008,335.924,2.498916756936922
synthetic_telemetry,SYN_000709,70.9,MAX_Q,6.191800000000001,239.918,96.009,335.927,2.498911560374548
synthetic_telemetry,SYN_000710,71.0,MAX_Q,6.192,239.92000000000002,96.01,335.93,2.498906363920425
synthetic_telemetry,SYN_000711,71.10000000000001,MAX_Q,6.192200000000001,239.922,96.011,335.933,2.498901167574549
synthetic_telemetry,SYN_000712,71.2,MAX_Q,6.1924,239.924,96.012,335.93600000000004,2.4988959713369163
synthetic_telemetry,SYN_000713,71.3,MAX_Q,6.1926000000000005,239.92600000000002,96.013,335.939,2.4988907752075242
synthetic_telemetry,SYN_000714,71.4,MAX_Q,6.1928,239.928,96.014,335.942,2.4988855791863687
synthetic_telemetry,SYN_000715,71.5,MAX_Q,6.1930000000000005,239.93,96.015,335.945,2.498880383273447
synthetic_telemetry,SYN_000716,71.60000000000001,MAX_Q,6.1932,239.93200000000002,96.016,335.94800000000004,2.498875187468755
synthetic_telemetry,SYN_000717,71.7,MAX_Q,6.1934000000000005,239.934,96.017,335.951,2.4988699917722905
synthetic_telemetry,SYN_000718,71.8,MAX_Q,6.1936,239.936,96.018,335.954,2.4988647961840487
synthetic_telemetry,SYN_000719,71.9,MAX_Q,6.1938,239.93800000000002,96.019,335.957,2.4988596007040274
synthetic_telemetry,SYN_000720,72.0,MAX_Q,6.194,239.94,96.02,335.96,2.4988544053322226
synthetic_telemetry,SYN_000721,72.10000000000001,MAX_Q,6.1942,239.942,96.021,335.963,2.498849210068631
synthetic_telemetry,SYN_000722,72.2,MAX_Q,6.1944,239.94400000000002,96.022,335.966,2.498844014913249
synthetic_telemetry,SYN_000723,72.3,MAX_Q,6.1946,239.946,96.023,335.969,2.498838819866074
synthetic_telemetry,SYN_000724,72.4,MAX_Q,6.1948,239.948,96.024,335.972,2.4988336249271015
synthetic_telemetry,SYN_000725,72.5,MAX_Q,6.195,239.95,96.025,335.975,2.498828430096329
synthetic_telemetry,SYN_000726,72.60000000000001,MAX_Q,6.195200000000001,239.952,96.026,335.978,2.498823235373753
synthetic_telemetry,SYN_000727,72.7,MAX_Q,6.1954,239.954,96.027,335.981,2.4988180407593696
synthetic_telemetry,SYN_000728,72.8,MAX_Q,6.195600000000001,239.956,96.02799999999999,335.984,2.4988128462531765
synthetic_telemetry,SYN_000729,72.9,MAX_Q,6.1958,239.958,96.029,335.98699999999997,2.4988076518551687
synthetic_telemetry,SYN_000730,73.0,MAX_Q,6.196000000000001,239.96,96.03,335.99,2.4988024575653442
synthetic_telemetry,SYN_000731,73.10000000000001,MAX_Q,6.1962,239.962,96.03099999999999,335.993,2.498797263383699
synthetic_telemetry,SYN_000732,73.2,MAX_Q,6.196400000000001,239.964,96.032,335.996,2.49879206931023
synthetic_telemetry,SYN_000733,73.3,MAX_Q,6.1966,239.966,96.033,335.999,2.4987868753449334
synthetic_telemetry,SYN_000734,73.4,MAX_Q,6.1968000000000005,239.968,96.03399999999999,336.00199999999995,2.4987816814878063
synthetic_telemetry,SYN_000735,73.5,MAX_Q,6.197,239.97,96.035,336.005,2.498776487738845
synthetic_telemetry,SYN_000736,73.60000000000001,MAX_Q,6.1972000000000005,239.972,96.036,336.00800000000004,2.4987712940980464
synthetic_telemetry,SYN_000737,73.7,MAX_Q,6.1974,239.974,96.03699999999999,336.01099999999997,2.4987661005654074
synthetic_telemetry,SYN_000738,73.8,MAX_Q,6.1976,239.976,96.038,336.014,2.4987609071409236
synthetic_telemetry,SYN_000739,73.9,MAX_Q,6.1978,239.978,96.039,336.017,2.498755713824592
synthetic_telemetry,SYN_000740,74.0,MAX_Q,6.198,239.98,96.03999999999999,336.02,2.49875052061641
synthetic_telemetry,SYN_000741,74.10000000000001,MAX_Q,6.1982,239.982,96.041,336.023,2.498745327516373
synthetic_telemetry,SYN_000742,74.2,MAX_Q,6.1984,239.984,96.042,336.026,2.498740134524479
synthetic_telemetry,SYN_000743,74.3,MAX_Q,6.1986,239.986,96.04299999999999,336.029,2.4987349416407234
synthetic_telemetry,SYN_000744,74.4,MAX_Q,6.1988,239.988,96.044,336.032,2.4987297488651037
synthetic_telemetry,SYN_000745,74.5,MAX_Q,6.199,239.99,96.045,336.035,2.4987245561976157
synthetic_telemetry,SYN_000746,74.60000000000001,MAX_Q,6.1992,239.992,96.04599999999999,336.038,2.4987193636382568
synthetic_telemetry,SYN_000747,74.7,MAX_Q,6.1994,239.994,96.047,336.041,2.498714171187023
synthetic_telemetry,SYN_000748,74.8,MAX_Q,6.1996,239.996,96.048,336.044,2.4987089788439114
synthetic_telemetry,SYN_000749,74.9,MAX_Q,6.1998,239.998,96.04899999999999,336.04699999999997,2.4987037866089183
synthetic_telemetry,SYN_000750,75.0,MAX_Q,6.2,240.0,96.05,336.05,2.4986985944820406
synthetic_telemetry,SYN_000751,75.10000000000001,MAX_Q,6.200200000000001,240.002,96.051,336.053,2.498693402463275
synthetic_telemetry,SYN_000752,75.2,MAX_Q,6.2004,240.004,96.05199999999999,336.056,2.4986882105526176
synthetic_telemetry,SYN_000753,75.3,MAX_Q,6.2006000000000006,240.006,96.053,336.05899999999997,2.4986830187500653
synthetic_telemetry,SYN_000754,75.4,MAX_Q,6.2008,240.008,96.054,336.062,2.4986778270556145
synthetic_telemetry,SYN_000755,75.5,MAX_Q,6.2010000000000005,240.01,96.05499999999999,336.065,2.4986726354692625
synthetic_telemetry,SYN_000756,75.60000000000001,MAX_Q,6.2012,240.012,96.056,336.068,2.4986674439910055
synthetic_telemetry,SYN_000757,75.7,MAX_Q,6.2014000000000005,240.014,96.057,336.071,2.4986622526208397
synthetic_telemetry,SYN_000758,75.8,MAX_Q,6.2016,240.016,96.05799999999999,336.07399999999996,2.4986570613587626
synthetic_telemetry,SYN_000759,75.9,MAX_Q,6.2018,240.018,96.059,336.077,2.49865187020477
synthetic_telemetry,SYN_000760,76.0,MAX_Q,6.202,240.02,96.06,336.08000000000004,2.4986466791588593
synthetic_telemetry,SYN_000761,76.10000000000001,MAX_Q,6.2022,240.022,96.06099999999999,336.08299999999997,2.4986414882210264
synthetic_telemetry,SYN_000762,76.2,MAX_Q,6.2024,240.024,96.062,336.086,2.4986362973912684
synthetic_telemetry,SYN_000763,76.3,MAX_Q,6.2026,240.026,96.063,336.089,2.4986311066695817
synthetic_telemetry,SYN_000764,76.4,MAX_Q,6.2028,240.028,96.064,336.092,2.4986259160559627
synthetic_telemetry,SYN_000765,76.5,MAX_Q,6.203,240.03,96.065,336.095,2.4986207255504085
synthetic_telemetry,SYN_000766,76.60000000000001,MAX_Q,6.2032,240.032,96.066,336.098,2.498615535152916
synthetic_telemetry,SYN_000767,76.7,MAX_Q,6.2034,240.034,96.067,336.101,2.4986103448634807
synthetic_telemetry,SYN_000768,76.80000000000001,MAX_Q,6.2036,240.036,96.068,336.104,2.4986051546821004
synthetic_telemetry,SYN_000769,76.9,MAX_Q,6.2038,240.038,96.069,336.107,2.4985999646087707
synthetic_telemetry,SYN_000770,77.0,MAX_Q,6.204,240.04,96.07,336.11,2.498594774643489
synthetic_telemetry,SYN_000771,77.10000000000001,MAX_Q,6.2042,240.042,96.071,336.113,2.498589584786252
synthetic_telemetry,SYN_000772,77.2,MAX_Q,6.2044,240.044,96.072,336.116,2.4985843950370556
synthetic_telemetry,SYN_000773,77.30000000000001,MAX_Q,6.2046,240.046,96.073,336.11899999999997,2.498579205395897
synthetic_telemetry,SYN_000774,77.4,MAX_Q,6.2048,240.048,96.074,336.122,2.4985740158627725
synthetic_telemetry,SYN_000775,77.5,MAX_Q,6.205,240.05,96.07499999999999,336.125,2.4985688264376793
synthetic_telemetry,SYN_000776,77.60000000000001,MAX_Q,6.2052000000000005,240.052,96.076,336.128,2.498563637120613
synthetic_telemetry,SYN_000777,77.7,MAX_Q,6.2054,240.054,96.077,336.131,2.498558447911571
synthetic_telemetry,SYN_000778,77.80000000000001,MAX_Q,6.2056000000000004,240.05599999999998,96.07799999999999,336.13399999999996,2.4985532588105497
synthetic_telemetry,SYN_000779,77.9,MAX_Q,6.2058,240.058,96.079,336.137,2.498548069817546
synthetic_telemetry,SYN_000780,78.0,MAX_Q,6.206,240.06,96.08,336.14,2.4985428809325563
synthetic_telemetry,SYN_000781,78.10000000000001,MAX_Q,6.2062,240.06199999999998,96.08099999999999,336.143,2.498537692155577
synthetic_telemetry,SYN_000782,78.2,MAX_Q,6.2064,240.064,96.082,336.14599999999996,2.4985325034866053
synthetic_telemetry,SYN_000783,78.30000000000001,MAX_Q,6.2066,240.066,96.083,336.149,2.4985273149256373
synthetic_telemetry,SYN_000784,78.4,MAX_Q,6.2068,240.06799999999998,96.08399999999999,336.152,2.49852212647267
