source,sample_id,timestamp,flight_phase,P_chamber,T_chamber,m_ox,m_fuel,F_thrust,N_pump,P_tank_lox,P_tank_fuel,vib_x,vib_y,vib_z,acc_axial,v_batt,i_bus,T_skin,rate_roll,rate_pitch,rate_yaw
synthetic_telemetry,SYN_000341,34.1,LIFTOFF,6.2023,3198.85,239.964,95.982,749.938,34996.4,4.0636,3.3877,1.7460000000000002,1.6460000000000001,1.887,1.723,27.559,22.082,392.3,0.007699999999999995,0.004100000000000001,0.005899999999999999
synthetic_telemetry,SYN_000342,34.2,LIFTOFF,6.2026,3198.7,239.968,95.984,749.956,34996.8,4.0632,3.3874,1.7520000000000002,1.6520000000000001,1.8940000000000001,1.726,27.558,22.084,392.6,0.007399999999999992,0.004200000000000003,0.005799999999999997
synthetic_telemetry,SYN_000343,34.300000000000004,LIFTOFF,6.2029000000000005,3198.55,239.972,95.986,749.974,34997.2,4.0628,3.3870999999999998,1.7580000000000002,1.6580000000000001,1.9010000000000002,1.729,27.557000000000002,22.086,392.90000000000003,0.0070999999999999865,0.004300000000000004,0.005699999999999996
synthetic_telemetry,SYN_000344,34.4,LIFTOFF,6.2032,3198.4,239.976,95.988,749.9920000000001,34997.6,4.0624,3.3868,1.764,1.664,1.908,1.732,27.556,22.088,393.2,0.006800000000000004,0.0043999999999999985,0.005600000000000002
synthetic_telemetry,SYN_000345,34.5,LIFTOFF,6.2035,3198.25,239.98,95.99,750.01,34998.0,4.062,3.3865,1.77,1.67,1.915,1.735,27.555,22.09,393.5,0.006500000000000001,0.0045000000000000005,0.0055
synthetic_telemetry,SYN_000346,34.6,LIFTOFF,6.2038,3198.1,239.984,95.992,750.028,34998.4,4.0616,3.3862,1.7760000000000002,1.6760000000000002,1.9220000000000002,1.738,27.554000000000002,22.092,393.8,0.0061999999999999954,0.004600000000000002,0.0053999999999999986
synthetic_telemetry,SYN_000347,34.7,LIFTOFF,6.2041,3197.95,239.988,95.994,750.046,34998.8,4.0612,3.3859,1.7820000000000003,1.6820000000000002,1.9290000000000003,1.741,27.553,22.094,394.1,0.005899999999999992,0.004700000000000003,0.005299999999999997
synthetic_telemetry,SYN_000348,34.800000000000004,LIFTOFF,6.2044,3197.8,239.992,95.996,750.0640000000001,34999.2,4.0608,3.3856,1.7880000000000003,1.6880000000000002,1.9360000000000004,1.7440000000000002,27.552,22.096,394.40000000000003,0.005599999999999987,0.004800000000000005,0.005199999999999995
synthetic_telemetry,SYN_000349,34.9,LIFTOFF,6.2047,3197.65,239.996,95.998,750.082,34999.6,4.0604000000000005,3.3853,1.794,1.694,1.9429999999999998,1.7469999999999999,27.551000000000002,22.098,394.7,0.005300000000000004,0.004899999999999999,0.005100000000000001
synthetic_telemetry,SYN_000350,35.0,LIFTOFF,6.205,3197.5,240.0,96.0,750.1,35000.0,4.0600000000000005,3.385,1.8,1.7,1.95,1.75,27.55,22.1,395.0,0.005000000000000001,0.005,0.005
synthetic_telemetry,SYN_000351,35.1,LIFTOFF,6.2053,3197.35,240.004,96.002,750.118,35000.4,4.0596,3.3847,1.806,1.706,1.957,1.7530000000000001,27.549,22.102,395.3,0.004699999999999996,0.005100000000000001,0.004899999999999999
synthetic_telemetry,SYN_000352,35.2,LIFTOFF,6.2056000000000004,3197.2,240.008,96.004,750.136,35000.8,4.0592,3.3844,1.8120000000000003,1.7120000000000002,1.9640000000000002,1.756,27.548000000000002,22.104,395.6,0.004399999999999991,0.005200000000000003,0.004799999999999997
synthetic_telemetry,SYN_000353,35.300000000000004,LIFTOFF,6.2059,3197.05,240.012,96.006,750.154,35001.2,4.0588,3.3841,1.8180000000000003,1.7180000000000002,1.9710000000000003,1.7590000000000001,27.547,22.105999999999998,395.90000000000003,0.004099999999999986,0.005300000000000004,0.004699999999999996
synthetic_telemetry,SYN_000354,35.4,LIFTOFF,6.2062,3196.9,240.016,96.008,750.172,35001.6,4.0584,3.3838,1.8239999999999998,1.7239999999999998,1.9779999999999998,1.762,27.546,22.108,396.2,0.0038000000000000048,0.0053999999999999986,0.004600000000000002
synthetic_telemetry,SYN_000355,35.5,LIFTOFF,6.2065,3196.75,240.02,96.01,750.19,35002.0,4.058,3.3835,1.83,1.73,1.9849999999999999,1.765,27.545,22.11,396.5,0.0034999999999999996,0.0055,0.0045000000000000005
synthetic_telemetry,SYN_000356,35.6,LIFTOFF,6.2068,3196.6,240.024,96.012,750.208,35002.4,4.0576,3.3832,1.836,1.736,1.992,1.768,27.544,22.112,396.8,0.0031999999999999945,0.005600000000000002,0.0043999999999999985
synthetic_telemetry,SYN_000357,35.7,LIFTOFF,6.2071,3196.45,240.028,96.014,750.226,35002.8,4.0572,3.3829,1.8420000000000003,1.7420000000000002,1.999,1.7710000000000001,27.543,22.114,397.1,0.002899999999999993,0.005700000000000003,0.004299999999999997
synthetic_telemetry,SYN_000358,35.800000000000004,LIFTOFF,6.2074,3196.3,240.032,96.016,750.244,35003.2,4.0568,3.3826,1.8480000000000003,1.7480000000000002,2.0060000000000002,1.774,27.542,22.116,397.40000000000003,0.0025999999999999877,0.005800000000000005,0.004199999999999995
synthetic_telemetry,SYN_000359,35.9,LIFTOFF,6.2077,3196.15,240.036,96.018,750.2620000000001,35003.6,4.0564,3.3823,1.854,1.754,2.013,1.777,27.541,22.118,397.7,0.0023000000000000034,0.005899999999999999,0.004100000000000001
synthetic_telemetry,SYN_000360,36.0,LIFTOFF,6.208,3196.0,240.04,96.02,750.28,35004.0,4.056,3.382,1.86,1.76,2.02,1.78,27.54,22.12,398.0,0.0019999999999999983,0.006,0.004
synthetic_telemetry,SYN_000361,36.1,LIFTOFF,6.2083,3195.85,240.044,96.022,750.298,35004.4,4.0556,3.3817,1.866,1.766,2.027,1.783,27.539,22.122,398.3,0.0016999999999999967,0.006100000000000001,0.003899999999999999
synthetic_telemetry,SYN_000362,36.2,LIFTOFF,6.2086,3195.7,240.048,96.024,750.316,35004.8,4.0552,3.3814,1.8720000000000003,1.7720000000000002,2.0340000000000003,1.786,27.538,22.124,398.6,0.0013999999999999915,0.006200000000000003,0.003799999999999997
synthetic_telemetry,SYN_000363,36.300000000000004,LIFTOFF,6.2089,3195.55,240.052,96.026,750.3340000000001,35005.2,4.0548,3.3811,1.8780000000000003,1.7780000000000002,2.0410000000000004,1.7890000000000001,27.537,22.126,398.90000000000003,0.0010999999999999864,0.006300000000000004,0.003699999999999996
synthetic_telemetry,SYN_000364,36.4,LIFTOFF,6.2092,3195.4,240.05599999999998,96.02799999999999,750.352,35005.6,4.0544,3.3808000000000002,1.884,1.7839999999999998,2.048,1.7919999999999998,27.536,22.128,399.2,0.0008000000000000056,0.006399999999999999,0.0036000000000000016
synthetic_telemetry,SYN_000365,36.5,LIFTOFF,6.2095,3195.25,240.06,96.03,750.37,35006.0,4.054,3.3805,1.8900000000000001,1.79,2.0549999999999997,1.795,27.535,22.13,399.5,0.0005000000000000004,0.006500000000000001,0.0034999999999999996
synthetic_telemetry,SYN_000366,36.6,LIFTOFF,6.2097999999999995,3195.1,240.064,96.032,750.388,35006.4,4.0536,3.3802,1.8960000000000001,1.796,2.0620000000000003,1.798,27.534,22.131999999999998,399.8,0.00019999999999999532,0.006600000000000002,0.0033999999999999985
synthetic_telemetry,SYN_000367,36.7,LIFTOFF,6.2101,3194.95,240.06799999999998,96.03399999999999,750.4060000000001,35006.8,4.0532,3.3799,1.9020000000000001,1.802,2.069,1.8010000000000002,27.533,22.134,400.1,-0.0001000000000000098,0.006700000000000003,0.0032999999999999974
synthetic_telemetry,SYN_000368,36.800000000000004,LIFTOFF,6.2104,3194.8,240.072,96.036,750.424,35007.2,4.0528,3.3796,1.9080000000000004,1.8080000000000003,2.076,1.804,27.532,22.136,400.40000000000003,-0.00040000000000001146,0.006800000000000005,0.0031999999999999954
synthetic_telemetry,SYN_000369,36.9,LIFTOFF,6.2107,3194.65,240.076,96.038,750.442,35007.6,4.0524000000000004,3.3793,1.914,1.8139999999999998,2.0829999999999997,1.807,27.531,22.137999999999998,400.7,-0.0006999999999999958,0.006899999999999999,0.003100000000000001
synthetic_telemetry,SYN_000370,37.0,LIFTOFF,6.211,3194.5,240.07999999999998,96.03999999999999,750.46,35008.0,4.052,3.379,1.9200000000000002,1.82,2.09,1.81,27.53,22.14,401.0,-0.0010000000000000009,0.007,0.003
synthetic_telemetry,SYN_000371,37.1,LIFTOFF,6.2113,3194.35,240.084,96.042,750.4780000000001,35008.4,4.0516,3.3787000000000003,1.9260000000000002,1.826,2.097,1.813,27.529,22.142,401.3,-0.001300000000000006,0.007100000000000001,0.002899999999999999
synthetic_telemetry,SYN_000372,37.2,LIFTOFF,6.2116,3194.2,240.088,96.044,750.496,35008.8,4.0512,3.3784,1.9320000000000004,1.8320000000000003,2.104,1.816,27.528,22.144,401.6,-0.0016000000000000077,0.007200000000000003,0.002799999999999997
synthetic_telemetry,SYN_000373,37.300000000000004,LIFTOFF,6.2119,3194.05,240.09199999999998,96.04599999999999,750.514,35009.2,4.0508,3.3781,1.9380000000000004,1.8380000000000003,2.111,1.8190000000000002,27.527,22.146,401.90000000000003,-0.0019000000000000128,0.007300000000000004,0.002699999999999996
synthetic_telemetry,SYN_000374,37.4,LIFTOFF,6.2122,3193.9,240.096,96.048,750.532,35009.6,4.0504,3.3778,1.944,1.8439999999999999,2.118,1.8219999999999998,27.526,22.148,402.2,-0.002199999999999997,0.007399999999999999,0.0026000000000000016
synthetic_telemetry,SYN_000375,37.5,LIFTOFF,6.2125,3193.75,240.1,96.05,750.55,35010.0,4.05,3.3775,1.9500000000000002,1.85,2.125,1.825,27.525,22.15,402.5,-0.0024999999999999988,0.0075,0.0025000000000000005
synthetic_telemetry,SYN_000376,37.6,LIFTOFF,6.2128,3193.6,240.10399999999998,96.05199999999999,750.568,35010.4,4.0496,3.3772,1.9560000000000002,1.856,2.132,1.828,27.524,22.152,402.8,-0.002800000000000004,0.007600000000000002,0.0023999999999999985
synthetic_telemetry,SYN_000377,37.7,LIFTOFF,6.2131,3193.45,240.108,96.054,750.586,35010.8,4.0492,3.3769,1.9620000000000002,1.862,2.1390000000000002,1.831,27.523,22.154,403.1,-0.003100000000000009,0.007700000000000003,0.0022999999999999974
synthetic_telemetry,SYN_000378,37.800000000000004,LIFTOFF,6.2134,3193.3,240.112,96.056,750.604,35011.2,4.0488,3.3766000000000003,1.9680000000000004,1.8680000000000003,2.1460000000000004,1.834,27.522000000000002,22.156,403.40000000000003,-0.003400000000000014,0.007800000000000005,0.0021999999999999954
synthetic_telemetry,SYN_000379,37.9,LIFTOFF,6.2137,3193.15,240.11599999999999,96.05799999999999,750.622,35011.6,4.0484,3.3763,1.974,1.8739999999999999,2.1529999999999996,1.837,27.521,22.157999999999998,403.7,-0.003699999999999995,0.007899999999999999,0.002100000000000001
synthetic_telemetry,SYN_000380,38.0,LIFTOFF,6.2139999999999995,3193.0,240.12,96.06,750.64,35012.0,4.048,3.376,1.98,1.88,2.16,1.8399999999999999,27.52,22.16,404.0,-0.004,0.008,0.002
synthetic_telemetry,SYN_000381,38.1,LIFTOFF,6.2143,3192.85,240.124,96.062,750.658,35012.4,4.0476,3.3757,1.9860000000000002,1.8860000000000001,2.167,1.843,27.519000000000002,22.162,404.3,-0.004300000000000005,0.008100000000000001,0.001899999999999999
synthetic_telemetry,SYN_000382,38.2,LIFTOFF,6.2146,3192.7,240.128,96.064,750.676,35012.8,4.0472,3.3754,1.9920000000000002,1.8920000000000001,2.1740000000000004,1.846,27.518,22.163999999999998,404.6,-0.00460000000000001,0.008200000000000002,0.0017999999999999978
synthetic_telemetry,SYN_000383,38.300000000000004,LIFTOFF,6.2149,3192.55,240.132,96.066,750.694,35013.2,4.0468,3.3751,1.9980000000000002,1.8980000000000001,2.181,1.849,27.517,22.166,404.90000000000003,-0.004900000000000012,0.008300000000000005,0.001699999999999995
synthetic_telemetry,SYN_000384,38.400000000000006,LIFTOFF,6.2152,3192.4,240.136,96.068,750.712,35013.6,4.0464,3.3748,2.0040000000000004,1.9040000000000004,2.188,1.852,27.516000000000002,22.168,405.20000000000005,-0.005200000000000017,0.008400000000000006,0.0015999999999999938
synthetic_telemetry,SYN_000385,38.5,LIFTOFF,6.2155,3192.25,240.14,96.07,750.73,35014.0,4.046,3.3745000000000003,2.0100000000000002,1.9100000000000001,2.195,1.855,27.515,22.169999999999998,405.5,-0.005500000000000001,0.0085,0.0014999999999999996
synthetic_telemetry,SYN_000386,38.6,LIFTOFF,6.2158,3192.1,240.144,96.072,750.748,35014.4,4.0456,3.3742,2.016,1.9160000000000001,2.202,1.858,27.514,22.172,405.8,-0.005800000000000003,0.008600000000000002,0.0013999999999999985
synthetic_telemetry,SYN_000387,38.7,LIFTOFF,6.2161,3191.95,240.148,96.074,750.766,35014.8,4.0452,3.3739,2.0220000000000002,1.9220000000000002,2.209,1.861,27.513,22.174,406.1,-0.006100000000000008,0.008700000000000003,0.0012999999999999973
synthetic_telemetry,SYN_000388,38.800000000000004,LIFTOFF,6.2164,3191.8,240.152,96.076,750.784,35015.2,4.0448,3.3736,2.0280000000000005,1.9280000000000004,2.216,1.864,27.512,22.176,406.40000000000003,-0.006400000000000013,0.008800000000000004,0.0011999999999999962
synthetic_telemetry,SYN_000389,38.900000000000006,LIFTOFF,6.2166999999999994,3191.65,240.15599999999998,96.07799999999999,750.802,35015.6,4.0444,3.3733,2.0340000000000007,1.9340000000000004,2.2230000000000003,1.867,27.511,22.178,406.70000000000005,-0.0067000000000000184,0.008900000000000005,0.001099999999999995
synthetic_telemetry,SYN_000390,39.0,LIFTOFF,6.217,3191.5,240.16,96.08,750.82,35016.0,4.0440000000000005,3.373,2.04,1.94,2.23,1.8699999999999999,27.51,22.18,407.0,-0.006999999999999999,0.009000000000000001,0.0009999999999999992
synthetic_telemetry,SYN_000391,39.1,LIFTOFF,6.2173,3191.35,240.164,96.082,750.838,35016.4,4.0436,3.3727,2.0460000000000003,1.9460000000000002,2.237,1.873,27.509,22.182,407.3,-0.007300000000000004,0.009100000000000002,0.000899999999999998
synthetic_telemetry,SYN_000392,39.2,LIFTOFF,6.2176,3191.2,240.16799999999998,96.08399999999999,750.856,35016.8,4.0432,3.3724000000000003,2.0520000000000005,1.9520000000000002,2.244,1.876,27.508,22.184,407.6,-0.0076000000000000095,0.009200000000000003,0.0007999999999999969
synthetic_telemetry,SYN_000393,39.300000000000004,LIFTOFF,6.2179,3191.05,240.172,96.086,750.874,35017.2,4.0428,3.3721,2.0580000000000003,1.9580000000000002,2.2510000000000003,1.879,27.507,22.186,407.90000000000003,-0.007900000000000015,0.009300000000000004,0.0006999999999999958
synthetic_telemetry,SYN_000394,39.400000000000006,LIFTOFF,6.2181999999999995,3190.9,240.176,96.088,750.892,35017.6,4.0424,3.3718,2.0640000000000005,1.9640000000000004,2.2580000000000005,1.8820000000000001,27.506,22.188,408.20000000000005,-0.008200000000000016,0.009400000000000006,0.0005999999999999946
synthetic_telemetry,SYN_000395,39.5,LIFTOFF,6.2185,3190.75,240.17999999999998,96.08999999999999,750.91,35018.0,4.042,3.3715,2.0700000000000003,1.97,2.2649999999999997,1.8849999999999998,27.505,22.189999999999998,408.5,-0.0085,0.0095,0.0005000000000000004
synthetic_telemetry,SYN_000396,39.6,LIFTOFF,6.2188,3190.6,240.184,96.092,750.928,35018.4,4.0416,3.3712,2.076,1.976,2.2720000000000002,1.888,27.504,22.192,408.8,-0.008800000000000006,0.009600000000000001,0.0003999999999999993
synthetic_telemetry,SYN_000397,39.7,LIFTOFF,6.2191,3190.45,240.188,96.094,750.946,35018.8,4.0412,3.3709000000000002,2.0820000000000003,1.9820000000000002,2.279,1.891,27.503,22.194,409.1,-0.009100000000000007,0.009700000000000004,0.00029999999999999645
synthetic_telemetry,SYN_000398,39.800000000000004,LIFTOFF,6.219399999999999,3190.3,240.19199999999998,96.09599999999999,750.964,35019.2,4.0408,3.3706,2.0880000000000005,1.9880000000000004,2.286,1.8940000000000001,27.502,22.195999999999998,409.40000000000003,-0.009400000000000013,0.009800000000000005,0.00019999999999999532
synthetic_telemetry,SYN_000399,39.900000000000006,LIFTOFF,6.2197,3190.15,240.196,96.098,750.982,35019.6,4.0404,3.3703000000000003,2.0940000000000003,1.9940000000000002,2.293,1.897,27.501,22.198,409.70000000000005,-0.009700000000000018,0.009900000000000006,9.999999999999419e-05
synthetic_telemetry,SYN_000400,40.0,LIFTOFF,6.22,3190.0,240.2,96.1,751.0,35020.0,4.04,3.37,2.1,2.0,2.3,1.9,27.5,22.2,410.0,-0.01,0.01,0.0
synthetic_telemetry,SYN_000401,40.1,LIFTOFF,6.2196,3190.2,240.19299999999998,96.097,750.978,35019.3,4.0396,3.3697,2.1140000000000003,2.012,2.315,1.903,27.248999999999995,22.198,410.3,-0.009899999999999999,0.009899999999999999,-0.00010000000000000143
synthetic_telemetry,SYN_000402,40.2,LIFTOFF,6.2192,3190.4,240.18599999999998,96.094,750.956,35018.6,4.0392,3.3694,2.1280000000000006,2.0240000000000005,2.33,1.906,26.997999999999994,22.195999999999998,410.6,-0.009799999999999998,0.009799999999999998,-0.00020000000000000286
synthetic_telemetry,SYN_000403,40.300000000000004,LIFTOFF,6.2188,3190.6,240.179,96.091,750.934,35017.9,4.0388,3.3691,2.142000000000001,2.0360000000000005,2.3450000000000006,1.909,26.74699999999999,22.194,410.90000000000003,-0.009699999999999997,0.009699999999999997,-0.00030000000000000426
synthetic_telemetry,SYN_000404,40.400000000000006,LIFTOFF,6.2184,3190.8,240.172,96.088,750.912,35017.2,4.0384,3.3688000000000002,2.156000000000001,2.0480000000000005,2.3600000000000008,1.9120000000000001,26.495999999999984,22.192,411.20000000000005,-0.009599999999999994,0.009599999999999994,-0.0004000000000000057
synthetic_telemetry,SYN_000405,40.5,LIFTOFF,6.218,3191.0,240.165,96.085,750.89,35016.5,4.038,3.3685,2.17,2.06,2.375,1.915,26.245,22.189999999999998,411.5,-0.0095,0.0095,-0.0005
synthetic_telemetry,SYN_000406,40.6,LIFTOFF,6.2176,3191.2,240.158,96.082,750.868,35015.8,4.0376,3.3682000000000003,2.184,2.072,2.39,1.918,25.993999999999996,22.188,411.8,-0.009399999999999999,0.009399999999999999,-0.0006000000000000015
synthetic_telemetry,SYN_000407,40.7,LIFTOFF,6.2172,3191.4,240.15099999999998,96.079,750.846,35015.1,4.0372,3.3679,2.1980000000000004,2.0840000000000005,2.4050000000000002,1.921,25.74299999999999,22.186,412.1,-0.009299999999999998,0.009299999999999998,-0.0007000000000000028
synthetic_telemetry,SYN_000408,40.800000000000004,LIFTOFF,6.2168,3191.6,240.14399999999998,96.076,750.824,35014.4,4.0368,3.3676,2.2120000000000006,2.0960000000000005,2.4200000000000004,1.9240000000000002,25.49199999999999,22.183999999999997,412.40000000000003,-0.009199999999999996,0.009199999999999996,-0.0008000000000000043
synthetic_telemetry,SYN_000409,40.900000000000006,LIFTOFF,6.2164,3191.8,240.137,96.073,750.802,35013.7,4.0364,3.3673,2.226000000000001,2.1080000000000005,2.4350000000000005,1.927,25.240999999999985,22.182,412.70000000000005,-0.009099999999999995,0.009099999999999995,-0.0009000000000000057
synthetic_telemetry,SYN_000410,41.0,LIFTOFF,6.215999999999999,3192.0,240.13,96.07,750.78,35013.0,4.036,3.367,2.24,2.12,2.4499999999999997,1.93,24.99,22.18,413.0,-0.009000000000000001,0.009000000000000001,-0.001
synthetic_telemetry,SYN_000411,41.1,LIFTOFF,6.215599999999999,3192.2,240.123,96.067,750.758,35012.3,4.0356,3.3667000000000002,2.2540000000000004,2.132,2.465,1.933,24.738999999999997,22.178,413.3,-0.008899999999999998,0.008899999999999998,-0.0011000000000000014
synthetic_telemetry,SYN_000412,41.2,LIFTOFF,6.215199999999999,3192.4,240.11599999999999,96.064,750.736,35011.6,4.0352,3.3664,2.2680000000000007,2.1440000000000006,2.4800000000000004,1.936,24.487999999999992,22.176,413.6,-0.008799999999999997,0.008799999999999997,-0.001200000000000003
synthetic_telemetry,SYN_000413,41.300000000000004,LIFTOFF,6.214799999999999,3192.6,240.10899999999998,96.06099999999999,750.7139999999999,35010.9,4.0348,3.3661,2.2820000000000005,2.1560000000000006,2.4950000000000006,1.939,24.236999999999988,22.174,413.90000000000003,-0.008699999999999996,0.008699999999999996,-0.0013000000000000043
synthetic_telemetry,SYN_000414,41.400000000000006,LIFTOFF,6.2143999999999995,3192.8,240.102,96.05799999999999,750.692,35010.2,4.0344,3.3658,2.2960000000000007,2.1680000000000006,2.5100000000000007,1.9420000000000002,23.985999999999986,22.172,414.20000000000005,-0.008599999999999995,0.008599999999999995,-0.0014000000000000056
synthetic_telemetry,SYN_000415,41.5,LIFTOFF,6.2139999999999995,3193.0,240.095,96.05499999999999,750.67,35009.5,4.034,3.3655,2.31,2.18,2.525,1.9449999999999998,23.735,22.169999999999998,414.5,-0.0085,0.0085,-0.0015
synthetic_telemetry,SYN_000416,41.6,LIFTOFF,6.2136,3193.2,240.088,96.05199999999999,750.648,35008.8,4.0336,3.3652,2.3240000000000003,2.192,2.54,1.948,23.483999999999995,22.168,414.8,-0.0084,0.0084,-0.0016000000000000014
synthetic_telemetry,SYN_000417,41.7,LIFTOFF,6.2132,3193.4,240.081,96.04899999999999,750.626,35008.1,4.0332,3.3649,2.3380000000000005,2.204,2.555,1.951,23.232999999999993,22.166,415.1,-0.008299999999999997,0.008299999999999997,-0.001700000000000003
synthetic_telemetry,SYN_000418,41.800000000000004,LIFTOFF,6.2128,3193.6,240.07399999999998,96.04599999999999,750.604,35007.4,4.0328,3.3646000000000003,2.3520000000000008,2.2160000000000006,2.5700000000000003,1.9540000000000002,22.98199999999999,22.163999999999998,415.40000000000003,-0.008199999999999995,0.008199999999999995,-0.0018000000000000043
synthetic_telemetry,SYN_000419,41.900000000000006,LIFTOFF,6.2124,3193.8,240.06699999999998,96.04299999999999,750.582,35006.7,4.0324,3.3643,2.366000000000001,2.2280000000000006,2.585000000000001,1.957,22.730999999999987,22.162,415.70000000000005,-0.008099999999999994,0.008099999999999994,-0.0019000000000000056
synthetic_telemetry,SYN_000420,42.0,LIFTOFF,6.212,3194.0,240.06,96.03999999999999,750.56,35006.0,4.032,3.364,2.38,2.24,2.5999999999999996,1.96,22.48,22.16,416.0,-0.008,0.008,-0.002
synthetic_telemetry,SYN_000421,42.1,LIFTOFF,6.2116,3194.2,240.053,96.03699999999999,750.538,35005.3,4.0316,3.3637,2.394,2.2520000000000002,2.615,1.963,22.228999999999996,22.157999999999998,416.3,-0.007899999999999999,0.007899999999999999,-0.0021000000000000016
synthetic_telemetry,SYN_000422,42.2,LIFTOFF,6.2112,3194.4,240.046,96.03399999999999,750.516,35004.6,4.0312,3.3634,2.4080000000000004,2.2640000000000002,2.6300000000000003,1.966,21.977999999999994,22.156,416.6,-0.007799999999999998,0.007799999999999998,-0.0022000000000000027
synthetic_telemetry,SYN_000423,42.300000000000004,LIFTOFF,6.2108,3194.6,240.039,96.03099999999999,750.494,35003.9,4.0308,3.3631,2.4220000000000006,2.2760000000000007,2.6450000000000005,1.969,21.72699999999999,22.154,416.90000000000003,-0.007699999999999996,0.007699999999999996,-0.0023000000000000043
synthetic_telemetry,SYN_000424,42.400000000000006,LIFTOFF,6.2104,3194.8,240.03199999999998,96.02799999999999,750.472,35003.2,4.0304,3.3628,2.436000000000001,2.2880000000000007,2.6600000000000006,1.9720000000000002,21.475999999999985,22.152,417.20000000000005,-0.007599999999999994,0.007599999999999994,-0.002400000000000006
synthetic_telemetry,SYN_000425,42.5,LIFTOFF,6.21,3195.0,240.02499999999998,96.02499999999999,750.45,35002.5,4.03,3.3625,2.45,2.3,2.675,1.975,21.225,22.15,417.5,-0.0075,0.0075,-0.0025
synthetic_telemetry,SYN_000426,42.6,LIFTOFF,6.2096,3195.2,240.018,96.02199999999999,750.428,35001.8,4.0296,3.3622,2.4640000000000004,2.3120000000000003,2.69,1.978,20.973999999999997,22.148,417.8,-0.007399999999999999,0.007399999999999999,-0.0026000000000000016
synthetic_telemetry,SYN_000427,42.7,LIFTOFF,6.2092,3195.4,240.011,96.01899999999999,750.406,35001.1,4.0292,3.3619,2.4780000000000006,2.3240000000000003,2.705,1.981,20.722999999999992,22.146,418.1,-0.0072999999999999975,0.0072999999999999975,-0.0027000000000000027
synthetic_telemetry,SYN_000428,42.800000000000004,LIFTOFF,6.2088,3195.6,240.004,96.01599999999999,750.384,35000.4,4.0288,3.3616,2.492000000000001,2.3360000000000007,2.7200000000000006,1.9840000000000002,20.471999999999987,22.144,418.40000000000003,-0.007199999999999996,0.007199999999999996,-0.0028000000000000043
synthetic_telemetry,SYN_000429,42.900000000000006,LIFTOFF,6.2084,3195.8,239.99699999999999,96.01299999999999,750.362,34999.7,4.0284,3.3613,2.5060000000000007,2.3480000000000008,2.7350000000000008,1.987,20.220999999999986,22.142,418.70000000000005,-0.007099999999999994,0.007099999999999994,-0.002900000000000006
synthetic_telemetry,SYN_000430,43.0,LIFTOFF,6.208,3196.0,239.98999999999998,96.00999999999999,750.34,34999.0,4.0280000000000005,3.361,2.52,2.3600000000000003,2.75,1.99,19.97,22.14,419.0,-0.007,0.007,-0.003
synthetic_telemetry,SYN_000431,43.1,LIFTOFF,6.207599999999999,3196.2,239.983,96.00699999999999,750.318,34998.3,4.0276,3.3607,2.5340000000000003,2.3720000000000003,2.765,1.993,19.718999999999994,22.137999999999998,419.3,-0.006899999999999998,0.006899999999999998,-0.0031000000000000016
synthetic_telemetry,SYN_000432,43.2,LIFTOFF,6.207199999999999,3196.4,239.976,96.00399999999999,750.2959999999999,34997.6,4.0272,3.3604,2.5480000000000005,2.3840000000000003,2.7800000000000002,1.996,19.467999999999993,22.136,419.6,-0.006799999999999997,0.006799999999999997,-0.0032000000000000028
synthetic_telemetry,SYN_000433,43.300000000000004,LIFTOFF,6.206799999999999,3196.6,239.969,96.00099999999999,750.274,34996.9,4.0268,3.3601,2.5620000000000007,2.396000000000001,2.7950000000000004,1.999,19.216999999999988,22.134,419.90000000000003,-0.006699999999999996,0.006699999999999996,-0.0033000000000000043
synthetic_telemetry,SYN_000434,43.400000000000006,LIFTOFF,6.2063999999999995,3196.8,239.962,95.99799999999999,750.252,34996.2,4.0264,3.3598,2.576000000000001,2.408000000000001,2.8100000000000005,2.0020000000000002,18.965999999999987,22.131999999999998,420.20000000000005,-0.006599999999999995,0.006599999999999995,-0.003400000000000006
synthetic_telemetry,SYN_000435,43.5,LIFTOFF,6.2059999999999995,3197.0,239.95499999999998,95.99499999999999,750.23,34995.5,4.026,3.3595,2.59,2.42,2.8249999999999997,2.005,18.715,22.13,420.5,-0.006500000000000001,0.006500000000000001,-0.0035
synthetic_telemetry,SYN_000436,43.6,LIFTOFF,6.2056,3197.2,239.94799999999998,95.99199999999999,750.208,34994.8,4.0256,3.3592,2.604,2.4320000000000004,2.84,2.008,18.463999999999995,22.128,420.8,-0.006399999999999999,0.006399999999999999,-0.0036000000000000016
synthetic_telemetry,SYN_000437,43.7,LIFTOFF,6.2052,3197.4,239.941,95.98899999999999,750.186,34994.1,4.0252,3.3589,2.6180000000000003,2.4440000000000004,2.8550000000000004,2.011,18.212999999999994,22.126,421.1,-0.0062999999999999974,0.0062999999999999974,-0.0037000000000000028
synthetic_telemetry,SYN_000438,43.800000000000004,LIFTOFF,6.2048,3197.6,239.934,95.98599999999999,750.164,34993.4,4.0248,3.3586,2.6320000000000006,2.4560000000000004,2.8700000000000006,2.0140000000000002,17.96199999999999,22.124,421.40000000000003,-0.0061999999999999954,0.0061999999999999954,-0.0038000000000000043
